movieId,name,genres,year.x,budget,company,country,director,genre,gross,rating,released,runtime,score,star,votes,writer,year.y,Drama,Romance,Thriller,Comedy,Adventure,Children,Action,Fantasy,Horror,Crime,Sci-Fi,Mystery,Western,War,IMAX,Animation,Musical,Film-Noir,(no genres listed),Mean Rating,Var Rating,Mean Count,PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,PCA 11,PCA 12,PCA 13
103980,Blue Jasmine,Drama,2013,18000000,Gravier Productions,USA,Woody Allen,Drama,33405481,PG-13,8/23/13,98,7.3,Cate Blanchett,164208,Woody Allen,2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.608625337,0.714596545,826.6490566,-3.025921743,-1.079616549,-0.160317022,0.193432537,0.635607254,-1.07922764,-0.810475827,0.447160929,-0.309030472,-0.883020323,-0.453315906,1.255919145,0.627072634
104074,Percy Jackson: Sea of Monsters,Adventure|Children|Fantasy,2013,90000000,Fox 2000 Pictures,USA,Thor Freudenthal,Adventure,68559554,PG,8/7/13,106,5.9,Logan Lerman,93908,Marc Guggenheim,2013,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.979338843,1.371986321,899.9077135,2.562991483,0.541549647,-0.174663446,-0.805474103,-0.446252575,-0.276613428,0.349759407,-0.581139894,0.332171442,0.589618417,0.58966337,0.162929042,-0.321600279
104129,Man of Tai Chi,Action|IMAX,2013,25000000,China Film Group,USA,Keanu Reeves,Action,100144,R,7/5/13,105,6.1,Tiger Hu Chen,30477,Michael G. Cooney,2013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.171686747,1.038526835,1367.240964,1.422785012,0.262456677,0.562537583,0.008438008,-0.681277648,0.005508073,0.539717234,0.798863351,1.342681739,-0.119282251,-0.022846546,-0.524506033,0.31377539
104211,We're the Millers,Comedy|Crime,2013,37000000,New Line Cinema,USA,Rawson Marshall Thurber,Comedy,150394119,R,8/7/13,110,7,Jason Sudeikis,342500,Bob Fisher,2013,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.4922768,0.946015735,616.9530429,1.614635041,-0.068502879,-0.35471757,0.657039148,1.375646604,0.368317591,-0.057073524,0.65001242,-0.602874175,-0.149732095,0.337145523,-0.305880067,0.300360902
104218,Grown Ups 2,Comedy,2013,80000000,Columbia Pictures,USA,Dennis Dugan,Comedy,133668525,PG-13,7/12/13,101,5.4,Adam Sandler,117428,Fred Wolf,2013,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.521912351,1.693131665,986.2729084,2.631578925,-0.108931734,-0.016573694,0.190496932,0.880284097,0.004321693,0.156438039,0.641246611,-0.590752063,0.045703127,0.2819564,0.293977312,0.902287649
104241,Kick-Ass 2,Action|Comedy|Crime,2013,28000000,Universal Pictures,USA,Jeff Wadlow,Action,28795985,R,8/16/13,103,6.6,Aaron Taylor-Johnson,219877,Jeff Wadlow,2013,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.169427711,0.997020667,835.0185743,1.506811502,1.691831865,0.762983832,0.438353144,1.158364948,-0.713853378,1.027276743,0.878688936,1.516604265,0.640150832,0.484122314,0.348394966,-0.162160889
104243,Riddick,Action|Sci-Fi|Thriller|IMAX,2013,38000000,Entertainment One,USA,David Twohy,Action,42025135,R,9/6/13,119,6.4,Vin Diesel,134609,David Twohy,2013,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.423225806,1.127171173,687.808172,1.916503204,2.139071089,0.68223577,-1.822698791,-1.044866209,-0.507736141,-0.041545853,0.98593295,0.093834154,-0.51187607,-0.742649183,0.216615425,-0.42329409
104245,Planes,Adventure|Animation|Comedy,2013,50000000,Prana Studios,USA,Klay Hall,Animation,90288712,PG,8/9/13,91,5.8,Carlos Alazraqui,37338,John Lasseter,2013,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.770547945,1.189438874,1050.308219,1.78647632,-0.306817439,-0.632506855,-0.176103311,-0.39274929,0.424084681,0.065375486,-0.411180139,0.499152531,-0.860156144,0.719180817,0.495262651,-0.013044171
104274,Paranoia,Drama|Thriller,2013,35000000,Relativity Media,USA,Robert Luketic,Drama,7376027,PG-13,8/16/13,106,5.7,Liam Hemsworth,30891,Jason Hall,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.875968992,1.046996124,1537.263566,1.781089611,1.965397308,0.485995238,0.163422355,-1.004003534,0.193101473,-1.845227769,0.674783516,-0.590694143,0.357203231,0.275305072,0.60266399,-0.221499085
104303,Jobs,Drama,2013,12000000,Open Road Films (II),USA,Joshua Michael Stern,Biography,16117443,PG-13,8/16/13,128,5.9,Ashton Kutcher,83258,Matt Whiteley,2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.15154265,1.057447616,932.168784,1.089223667,-0.168909192,-0.969948077,0.303270416,-0.510721081,-0.819142285,-0.269918438,0.258148215,-0.414084606,-0.68036384,0.139782621,-0.305919367,-0.001419516
104337,Lee Daniels' The Butler,Drama,2013,30000000,Follow Through Productions,USA,Lee Daniels,Biography,116632095,PG-13,8/16/13,132,7.2,Forest Whitaker,94884,Danny Strong,2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.53440367,0.712826826,1066.788991,0.019262646,-0.091197564,-1.830825235,0.90113255,-1.152455518,-1.090535195,0.717282337,0.263666269,-0.869894567,-0.369386041,0.583634963,-0.572050584,0.253924377
104374,About Time,Drama|Fantasy|Romance,2013,12000000,Translux,UK,Richard Curtis,Comedy,15322921,R,11/8/13,123,7.8,Domhnall Gleeson,228554,Richard Curtis,2013,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.96784007,0.838348257,484.4182964,-0.696724804,0.491392578,-2.46107314,-0.628980884,0.727171371,-0.533090987,-1.811394351,-0.339761977,0.416299338,0.079629944,-0.841057131,-0.576545917,1.074917641
104457,You're Next,Horror|Thriller,2011,1000000,Snoot Entertainment,USA,Adam Wingard,Horror,18474268,R,8/23/13,95,6.5,Sharni Vinson,70259,Simon Barrett,2011,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.3985623,1.09409393,1147.432907,0.316261039,0.509471732,1.784275913,0.896198788,0.197416421,-0.779540456,0.280020964,-1.50701058,-0.183420879,-0.077035856,-0.41135268,-0.49425979,0.653361821
104631,Adore,Drama|Romance,2013,16000000,Gaumont,Australia,Anne Fontaine,Drama,317125,R,10/25/13,100,6.2,Naomi Watts,26214,Anne Fontaine,2013,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.176190476,1.221062271,1327.095238,0.93471046,-1.811537423,0.337345837,0.265241818,-0.238524507,-0.652043359,-0.807070468,0.257752961,0.210195212,0.870113741,0.150314578,0.29100461,-0.173472638
104712,Instructions Not Included,Comedy|Drama,2013,5000000,Alebrije Cine y Video,Mexico,Eugenio Derbez,Comedy,44467206,PG-13,9/6/13,115,7.6,Eugenio Derbez,24412,Guillermo R<92>os,2013,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.789473684,0.968560782,1169.710526,0.113660397,-0.119430307,-2.341641323,0.121544659,0.468494025,-0.620235267,-0.461649659,-0.316847975,0.125830544,-0.58338855,-0.322438786,-0.119048141,1.113055724
104841,Gravity,Action|Sci-Fi|IMAX,2013,100000000,Warner Bros.,UK,Alfonso Cuar<97>n,Drama,274092705,PG-13,10/4/13,91,7.8,Sandra Bullock,638007,Alfonso Cuar<97>n,2013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.632740778,0.985028444,426.3107161,-2.325368431,2.812279494,-0.388973839,-2.919116079,-1.023440249,-1.097565432,-1.223847808,0.586999235,-0.782532146,-0.661983188,-0.690254225,-0.115574675,0.502434347
104863,What If,Comedy|Drama|Romance,2013,11000000,No Trace Camping,Ireland,Michael Dowse,Comedy,3452117,PG-13,8/15/14,98,6.8,Daniel Radcliffe,57422,Elan Mastai,2013,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.509532062,0.895308288,845.237435,1.122013815,-0.668027686,-1.498072451,0.282050251,0.594742919,0.020712253,-1.235609328,-0.291225578,0.46207419,0.546936379,-0.745238091,-0.448552769,-0.023076823
104879,Prisoners,Drama|Mystery|Thriller,2013,46000000,Alcon Entertainment,USA,Denis Villeneuve,Crime,61002302,R,9/20/13,153,8.1,Hugh Jackman,449489,Aaron Guzikowski,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.964441672,0.585049818,549.45602,-4.247028284,2.08934696,0.900422889,1.89991629,-0.768013069,-0.306797672,-1.169598945,-0.821155187,0.121866297,-0.446764204,0.459194167,0.295272049,0.570740643
104881,Out of the Furnace,Drama|Thriller,2013,22000000,Appian Way,UK,Scott Cooper,Crime,11326836,R,12/6/13,116,6.8,Christian Bale,90855,Brad Ingelsby,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.295505618,0.730610386,1298.761798,-0.613259887,-0.116683879,0.419527343,1.150999447,-0.261734236,-0.85047047,0.167681205,0.329161884,0.616588791,-0.878751056,-0.098776038,-0.052455109,0.193436632
104908,Insidious: Chapter 2,Horror|Thriller,2013,5000000,FilmDistrict,USA,James Wan,Horror,83586447,PG-13,9/13/13,106,6.6,Patrick Wilson,123320,Leigh Whannell,2013,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.449305556,1.084700491,904.3541667,1.377631992,0.046626652,0.963906975,0.269545941,-0.648913239,-0.396454477,-0.17534308,-1.579670071,-0.146158096,-0.282110692,-0.340262644,-0.350502806,0.596984398
104913,Rush,Action|Drama,2013,38000000,Exclusive Media Group,UK,Ron Howard,Action,26947624,R,9/27/13,123,8.1,Daniel Br<9f>hl,349811,Peter Morgan,2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.869772137,0.706131598,616.1646957,-2.381767901,2.067126567,-1.83468533,0.438759163,-0.207667361,-0.83770239,0.20300461,0.140483615,0.278456735,-0.636126001,-0.560034979,-0.750167504,0.211418052
105197,Nebraska,Adventure|Drama,2013,12000000,Paramount Vantage,USA,Alexander Payne,Adventure,17654912,R,1/24/14,115,7.7,Bruce Dern,97893,Bob Nelson,2013,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.734447539,0.655252785,1054.220984,-3.329950514,-0.54315798,-0.722331693,-0.465328201,1.078074983,-0.5286319,-0.20928801,0.253273518,-0.022221531,-0.839849022,-0.73088651,0.686323106,0.91872149
105211,Enough Said,Comedy|Drama|Romance,2013,8000000,Fox Searchlight Pictures,USA,Nicole Holofcener,Comedy,17536788,PG-13,10/11/13,93,7.1,Julia Louis-Dreyfus,52358,Nicole Holofcener,2013,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.482107356,0.545495949,1217.236581,-0.19158153,-0.447017994,-0.953144537,0.558723684,0.601274555,-0.330945528,-1.363231249,0.036450187,0.26101678,0.141949197,-0.704039997,0.17034835,0.142730659
105213,Don Jon,Comedy|Drama|Romance,2013,3000000,Voltage Pictures,USA,Joseph Gordon-Levitt,Comedy,24477704,R,9/27/13,90,6.6,Joseph Gordon-Levitt,203473,Joseph Gordon-Levitt,2013,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.132495717,0.884434854,807.9937179,-0.300835059,-0.370099222,-0.094960848,0.663133352,0.918514294,-1.103563325,-1.095996932,0.517488513,-0.20567788,1.125596045,0.254215106,0.655527485,-0.390156472
105351,Runner Runner,Crime|Drama|Thriller,2013,30000000,Regency Enterprises,USA,Brad Furman,Crime,19316646,R,10/4/13,88,5.6,Ben Affleck,55262,Brian Koppelman,2013,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.869897959,0.707345631,1410.683673,1.781771735,0.01371462,0.266161395,0.943899663,-0.950078866,0.228954844,-0.611693099,0.42425219,-0.019902496,-0.359145749,0.097317763,-0.093736355,-0.035680078
105420,Parkland,Drama,2013,10000000,"American Film Company, The",USA,Peter Landesman,Drama,652355,PG-13,10/2/13,93,6.3,Zac Efron,12682,Peter Landesman,2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.453947368,0.741184211,1872.421053,-0.174266061,0.298195673,-0.08072541,1.615749855,-1.162246139,-0.547552913,-0.011629358,0.409158817,-0.908563298,-0.250556016,0.490067539,-0.101315809,-0.23559083
105468,Cloudy with a Chance of Meatballs 2,Animation|Children|Comedy|Fantasy,2013,78000000,Columbia Pictures,USA,Cody Cameron,Animation,119793567,PG,9/27/13,95,6.4,Bill Hader,71615,Erica Rivinoja,2013,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3.256937307,1.128359746,785.9763618,1.778273842,-0.002152493,-0.889540384,-0.683945901,0.529967062,0.925317942,0.345562994,-0.923746451,0.418971034,-1.187976579,1.34502659,0.965164045,0.164523187
105504,Captain Phillips,Adventure|Drama|Thriller|IMAX,2013,55000000,Scott Rudin Productions,USA,Paul Greengrass,Biography,107100855,PG-13,10/11/13,134,7.8,Tom Hanks,354410,Billy Ray,2013,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.803976011,0.609255461,612.5635273,-2.264370518,1.881198482,-1.090493055,1.478721664,-1.321543848,-1.036967808,0.29191359,0.007180983,-0.582344325,-0.666923864,0.219832465,0.180996498,0.395307874
105585,Machete Kills,Action|Crime|Thriller,2013,20000000,AR Films,Russia,Robert Rodriguez,Action,8008161,R,10/11/13,107,5.6,Danny Trejo,64085,Kyle Ward,2013,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.902934537,1.228113541,1219.808126,1.350789417,0.359445164,1.596145076,0.292186991,0.554458534,0.082536781,0.846886112,0.772126914,0.191732346,0.081506261,0.066322391,-0.078447888,0.497699011
105593,Filth,Comedy|Crime|Drama,2013,5000000,Steel Mill Pictures,UK,Jon S. Baird,Comedy,34321,R,4/24/14,97,7.1,James McAvoy,84261,Jon S. Baird,2013,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.657826649,0.932312369,928.4087969,-1.0628645,-0.871367422,1.652971743,0.672217149,0.590738961,-0.220646778,-0.420215763,0.013840535,-0.121796171,-0.465242291,1.09280907,0.051683543,-0.148942372
105653,Escape Plan,Action|Mystery|Thriller,2013,50000000,Summit Entertainment,USA,Mikael H<8c>fstr<9a>m,Action,25132228,R,10/18/13,115,6.7,Sylvester Stallone,192466,Miles Chapman,2013,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.356235107,0.824307277,888.2613185,1.841858593,1.048996864,0.219260108,0.693698767,-0.887439223,0.451230572,-0.193073502,0.70467466,0.596177774,-0.303463447,-0.133057175,0.067193696,0.070585181
105731,Carrie,Drama|Horror,2013,30000000,Metro-Goldwyn-Mayer (MGM),USA,Kimberly Peirce,Drama,35266619,R,10/18/13,100,5.9,Chlo<91> Grace Moretz,115826,Lawrence D. Cohen,2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.779433681,1.172919679,1073.99851,1.732810125,0.23496229,0.718449908,0.309532941,0.170873999,-1.17561769,0.357944863,-0.676324511,-0.09180498,0.589310591,0.150987371,0.018810402,-0.264705845
105844,12 Years a Slave,Drama,2013,20000000,Regency Enterprises,USA,Steve McQueen,Biography,56671993,R,11/8/13,134,8.1,Chiwetel Ejiofor,503763,John Ridley,2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.876959248,0.753817442,552.1234326,-4.150862023,0.795086388,-1.287536233,0.317849863,-0.79532129,-2.112696454,1.289333885,-0.017205584,-0.622974694,0.113905858,0.582197889,0.448478698,0.891460299
105954,All Is Lost,Action|Adventure|Drama,2013,9000000,Before The Door Pictures,USA,J.C. Chandor,Action,6263670,PG-13,11/7/13,106,6.9,Robert Redford,64524,J.C. Chandor,2013,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.474153298,0.831920041,1344.595365,-0.6545159,-1.165605123,0.434499005,-0.713759005,-0.689051227,-0.54349256,-0.047515191,0.295692089,-0.009993584,-0.99780959,-0.549779838,0.2435017,0.474362352
106002,Ender's Game,Action|Adventure|Sci-Fi|IMAX,2013,110000000,OddLot Entertainment,USA,Gavin Hood,Action,61737191,PG-13,11/1/13,114,6.7,Harrison Ford,197592,Gavin Hood,2013,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.404649875,0.977962869,636.0952117,1.162763787,2.039860627,-0.107209789,-1.384204586,-1.173870637,-0.630081644,-0.446289555,0.518042127,-0.38254386,0.001324487,0.377428394,-0.169057495,-0.775314731
106072,Thor: The Dark World,Action|Adventure|Fantasy|IMAX,2013,170000000,Marvel Studios,USA,Alan Taylor,Action,206362140,PG-13,11/8/13,112,7,Chris Hemsworth,456007,Christopher Yost,2013,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.347462747,1.032367176,605.3252114,1.705933573,3.610079868,0.00817106,-2.673626246,-0.16072131,0.017373439,-0.132426289,1.33273555,0.964931068,0.455663278,0.262414205,0.575705893,-0.043633658
106100,Dallas Buyers Club,Drama,2013,5000000,Truth Entertainment (II),USA,Jean-Marc Vall<8e>e,Biography,27298285,R,11/22/13,117,8,Matthew McConaughey,362192,Craig Borten,2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.909705346,0.666120284,463.6073815,-4.152940041,0.531654715,-1.351190125,0.989228361,0.372801073,-2.359844456,0.49130914,0.180702151,-0.655231962,-0.959414221,-0.261603216,0.74782894,0.30835171
106330,Last Vegas,Comedy|Drama|Romance,2013,28000000,CBS Films,USA,Jon Turteltaub,Comedy,63914167,PG-13,11/1/13,105,6.6,Robert De Niro,114125,Dan Fogelman,2013,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.254850088,0.749866011,1066.809524,1.506234729,0.111060142,-0.797404738,0.442829172,0.734264709,0.277673754,-0.397674702,0.36942856,-0.056405469,-0.255962364,-0.27694197,-0.008321484,0.262749084
106438,Philomena,Comedy|Drama,2013,12000000,The Weinstein Company,UK,Stephen Frears,Biography,37707719,PG-13,11/27/13,98,7.6,Judi Dench,82660,Steve Coogan,2013,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.74767658,0.59836669,971.4284387,-2.654774215,0.365749522,-2.835395975,0.288005032,-0.027352894,-1.408589745,-0.052254261,-0.265060864,-0.483281546,-0.443027957,0.531663116,-0.500574545,0.455725184
106487,The Hunger Games: Catching Fire,Action|Adventure|Sci-Fi|IMAX,2013,130000000,Color Force,USA,Francis Lawrence,Action,424668047,PG-13,11/22/13,146,7.6,Jennifer Lawrence,535963,Simon Beaufoy,2013,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.526959214,1.111526193,442.9066837,0.526535163,2.211258619,-0.761814668,-0.865428669,-0.760711333,-0.885786319,-0.312959823,0.307328491,0.225240056,0.726912885,0.528228202,0.012351444,-0.526253323
106491,47 Ronin,Action|Adventure|Fantasy,2013,175000000,H2F Entertainment,USA,Carl Rinsch,Action,38362475,PG-13,12/25/13,119,6.3,Keanu Reeves,125778,Chris Morgan,2013,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.053645833,1.020841751,937.0625,1.248552561,1.65790452,-0.196083866,-1.62665732,-1.264703574,-0.348896084,0.469220686,0.308096385,1.455331744,0.920911485,0.656552218,-0.959700145,0.474385316
106540,Delivery Man,Comedy,2013,26000000,Touchstone Pictures,USA,Ken Scott,Comedy,30664106,PG-13,11/22/13,105,6.4,Vince Vaughn,65081,Ken Scott,2013,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.083769634,0.86304297,1171.175393,1.599633162,-0.42246773,-0.836852814,0.208754649,0.34048481,0.08241655,-0.265329922,-0.005228055,-0.096013565,-0.414007979,0.176354715,0.053761635,0.434916878
106696,Frozen,Adventure|Animation|Comedy|Fantasy|Musical|Romance,2013,150000000,Walt Disney Animation Studios,USA,Chris Buck,Animation,400738009,PG,11/27/13,102,7.5,Kristen Bell,464149,Jennifer Lee,2013,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.498640332,1.17338063,478.1383999,0.956199052,0.501897605,-1.822499177,-0.808937532,0.426087265,0.899735576,-0.463575844,-1.434058196,1.006654708,-0.376455305,1.243283111,0.688261959,-0.050581475
106766,Inside Llewyn Davis,Drama,2013,11000000,CBS Films,USA,Ethan Coen,Drama,13235319,R,1/10/14,104,7.5,Oscar Isaac,109079,Joel Coen,2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.694257789,0.78834109,873.6218693,-3.289167383,-0.836334523,0.389968176,-0.612813815,1.086724329,-0.243771001,-0.224707551,0.355810552,0.347430511,-0.9704433,-0.603940137,-0.127820786,0.225028863
106785,Homefront,Action|Crime|Thriller,2013,22000000,Open Road Films (II),USA,Gary Fleder,Action,19783777,R,11/27/13,100,6.5,Jason Statham,90430,Sylvester Stallone,2013,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.319654428,0.900846634,1062.686825,1.673762794,0.533758361,0.323290855,1.340374963,-0.616526934,0.067043499,0.197983973,0.875128241,1.285069985,-0.427548822,-0.223158122,-0.004731028,-0.089290101
106839,Mandela: Long Walk to Freedom,Drama,2013,35000000,Videovision Entertainment,UK,Justin Chadwick,Biography,8323085,PG-13,12/25/13,141,7.1,Idris Elba,23075,William Nicholson,2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.382653061,0.545366085,1549.102041,0.350630511,0.164977302,-1.633736095,0.88325524,-0.674239089,-0.746931273,0.77498981,-0.006740718,-0.125649801,-0.778881396,0.137040406,-0.2701296,0.491489549
