"","movieId","tagId","relevance","name","gross","budget","netrevenue","Oscar"
"59252",151455,110,0.9875,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59253",151455,115,0.98775,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59254",151455,133,0.92775,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59255",151455,135,0.95125,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59256",151455,164,0.918,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59257",151455,326,0.9275,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59258",151455,387,0.98175,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59259",151455,388,0.9945,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59260",151455,548,0.95875,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59261",151455,549,0.95925,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59262",151455,646,0.973,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59263",151455,738,0.99125,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59264",151455,959,0.98725,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59265",151455,1047,0.987,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59266",151455,1053,0.93725,"Eddie the Eagle",15785632,2.3e+07,-7214368,0
"59275",151639,267,0.97225,"The Boy",35794166,8e+06,27794166,0
"59276",151639,522,0.9865,"The Boy",35794166,8e+06,27794166,0
"59277",151639,991,0.9185,"The Boy",35794166,8e+06,27794166,0
"59279",151687,131,0.998,"Risen",36874745,2e+07,16874745,0
"59280",151687,208,0.97475,"Risen",36874745,2e+07,16874745,0
"59281",151687,209,0.983,"Risen",36874745,2e+07,16874745,0
"59282",151687,442,0.92925,"Risen",36874745,2e+07,16874745,0
"59283",151687,579,0.996,"Risen",36874745,2e+07,16874745,0
"59284",151687,847,0.95625,"Risen",36874745,2e+07,16874745,0
"59304",151735,35,0.94,"The Other Side of the Door",2987063,0,2987063,0
"59305",151735,292,0.917,"The Other Side of the Door",2987063,0,2987063,0
"59306",151735,435,0.9405,"The Other Side of the Door",2987063,0,2987063,0
"59307",151735,522,0.9875,"The Other Side of the Door",2987063,0,2987063,0
"59308",151735,991,0.96975,"The Other Side of the Door",2987063,0,2987063,0
"59309",151739,230,0.94425,"Dirty Grandpa",35537564,27500000,8037564,0
"59310",151739,855,0.9145,"Dirty Grandpa",35537564,27500000,8037564,0
"59322",151777,110,0.97675,"The Finest Hours",27550735,8e+07,-52449265,0
"59323",151777,115,0.99075,"The Finest Hours",27550735,8e+07,-52449265,0
"59324",151777,694,0.943,"The Finest Hours",27550735,8e+07,-52449265,0
"59325",151777,998,0.951,"The Finest Hours",27550735,8e+07,-52449265,0
"59326",151777,1047,0.96925,"The Finest Hours",27550735,8e+07,-52449265,0
"59334",151933,431,0.93475,"The Birth of a Nation",15858754,8500000,7358754,0
"59335",151933,509,0.95325,"The Birth of a Nation",15858754,8500000,7358754,0
"59336",151933,843,0.904,"The Birth of a Nation",15858754,8500000,7358754,0
"59337",151933,928,0.9965,"The Birth of a Nation",15858754,8500000,7358754,0
"59338",152017,107,0.9715,"Me Before You",56245075,2e+07,36245075,0
"59339",152017,306,0.96475,"Me Before You",56245075,2e+07,36245075,0
"59340",152017,613,0.964,"Me Before You",56245075,2e+07,36245075,0
"59341",152017,614,0.97025,"Me Before You",56245075,2e+07,36245075,0
"59342",152017,864,0.918,"Me Before You",56245075,2e+07,36245075,0
"59353",152061,105,0.913,"Triple 9",12626905,2e+07,-7373095,0
"59354",152061,268,0.9625,"Triple 9",12626905,2e+07,-7373095,0
"59355",152061,354,0.915,"Triple 9",12626905,2e+07,-7373095,0
"59356",152061,498,0.9915,"Triple 9",12626905,2e+07,-7373095,0
"59357",152063,19,0.9265,"Gods of Egypt",31153464,1.4e+08,-108846536,0
"59358",152063,132,0.9305,"Gods of Egypt",31153464,1.4e+08,-108846536,0
"59359",152063,346,0.99575,"Gods of Egypt",31153464,1.4e+08,-108846536,0
"59360",152063,377,0.983,"Gods of Egypt",31153464,1.4e+08,-108846536,0
"59361",152063,442,0.96425,"Gods of Egypt",31153464,1.4e+08,-108846536,0
"59362",152063,690,0.99875,"Gods of Egypt",31153464,1.4e+08,-108846536,0
"59363",152063,951,0.90675,"Gods of Egypt",31153464,1.4e+08,-108846536,0
"59364",152065,122,0.919,"Embrace of the Serpent",1329249,1400000,-70751,0
"59365",152065,140,0.94275,"Embrace of the Serpent",1329249,1400000,-70751,0
"59366",152065,212,0.97575,"Embrace of the Serpent",1329249,1400000,-70751,0
"59367",152065,402,0.968,"Embrace of the Serpent",1329249,1400000,-70751,0
"59368",152065,639,0.95175,"Embrace of the Serpent",1329249,1400000,-70751,0
"59369",152065,753,0.98875,"Embrace of the Serpent",1329249,1400000,-70751,0
"59370",152065,948,0.9155,"Embrace of the Serpent",1329249,1400000,-70751,0
"59371",152065,1092,0.92375,"Embrace of the Serpent",1329249,1400000,-70751,0
"59381",152077,43,0.9675,"10 Cloverfield Lane",71897215,1.5e+07,56897215,0
"59382",152077,45,0.9065,"10 Cloverfield Lane",71897215,1.5e+07,56897215,0
"59383",152077,218,0.96425,"10 Cloverfield Lane",71897215,1.5e+07,56897215,0
"59384",152077,553,0.921,"10 Cloverfield Lane",71897215,1.5e+07,56897215,0
"59385",152077,742,0.90075,"10 Cloverfield Lane",71897215,1.5e+07,56897215,0
"59386",152077,766,0.90625,"10 Cloverfield Lane",71897215,1.5e+07,56897215,0
"59387",152077,999,0.97025,"10 Cloverfield Lane",71897215,1.5e+07,56897215,0
"59388",152077,1000,0.9665,"10 Cloverfield Lane",71897215,1.5e+07,56897215,0
"59389",152077,1020,0.98375,"10 Cloverfield Lane",71897215,1.5e+07,56897215,0
"59390",152077,1050,0.922,"10 Cloverfield Lane",71897215,1.5e+07,56897215,0
"59391",152079,19,0.9855,"London Has Fallen",62524260,6e+07,2524260,0
"59392",152079,20,0.93875,"London Has Fallen",62524260,6e+07,2524260,0
"59393",152079,98,0.90575,"London Has Fallen",62524260,6e+07,2524260,0
"59394",152079,447,0.961,"London Has Fallen",62524260,6e+07,2524260,0
"59395",152079,811,0.9805,"London Has Fallen",62524260,6e+07,2524260,0
"59396",152079,896,0.99775,"London Has Fallen",62524260,6e+07,2524260,0
"59397",152079,1063,0.9015,"London Has Fallen",62524260,6e+07,2524260,0
"59398",152081,62,0.98825,"Zootopia",341268248,1.5e+08,191268248,0
"59399",152081,63,0.96425,"Zootopia",341268248,1.5e+08,191268248,0
"59400",152081,64,0.98175,"Zootopia",341268248,1.5e+08,191268248,0
"59401",152081,588,0.956,"Zootopia",341268248,1.5e+08,191268248,0
"59402",152081,748,0.993,"Zootopia",341268248,1.5e+08,191268248,0
"59403",152081,936,0.92875,"Zootopia",341268248,1.5e+08,191268248,0
"59404",152081,1007,0.9645,"Zootopia",341268248,1.5e+08,191268248,0
"59405",152083,107,0.956,"Whiskey Tango Foxtrot",23049575,3.5e+07,-11950425,0
"59406",152083,651,0.9055,"Whiskey Tango Foxtrot",23049575,3.5e+07,-11950425,0
"59407",152083,1096,0.969,"Whiskey Tango Foxtrot",23049575,3.5e+07,-11950425,0
"59408",152083,1098,0.9175,"Whiskey Tango Foxtrot",23049575,3.5e+07,-11950425,0
"59409",152091,230,0.95325,"The Brothers Grimsby",6864016,3.5e+07,-28135984,0
"59410",152091,505,0.9375,"The Brothers Grimsby",6864016,3.5e+07,-28135984,0
"59418",152591,19,0.93525,"Ip Man 3",2679437,3.6e+07,-33320563,0
"59419",152591,389,0.97775,"Ip Man 3",2679437,3.6e+07,-33320563,0
"59420",152591,390,0.929,"Ip Man 3",2679437,3.6e+07,-33320563,0
"59421",152591,592,0.99825,"Ip Man 3",2679437,3.6e+07,-33320563,0
"59422",152591,631,0.99975,"Ip Man 3",2679437,3.6e+07,-33320563,0
"59423",152970,30,0.912,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59424",152970,138,0.9635,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59425",152970,230,0.93525,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59426",152970,235,0.957,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59427",152970,375,0.91975,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59428",152970,452,0.93,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59429",152970,497,0.90875,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59430",152970,829,0.9245,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59431",152970,972,0.9425,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59432",152970,1035,0.96375,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59433",152970,1109,0.9005,"Hunt for the Wilderpeople",5202582,0,5202582,0
"59464",154915,515,0.9865,"Remember",637555,0,637555,0
"59465",154915,581,0.936,"Remember",637555,0,637555,0
"59466",154915,696,0.9545,"Remember",637555,0,637555,0
"59467",154915,697,0.95425,"Remember",637555,0,637555,0
"59485",155288,567,0.925,"Eye in the Sky",18700837,1.3e+07,5700837,0
"59486",155288,651,0.9655,"Eye in the Sky",18700837,1.3e+07,5700837,0
"59487",155288,997,0.98025,"Eye in the Sky",18700837,1.3e+07,5700837,0
"59488",155288,999,0.96375,"Eye in the Sky",18700837,1.3e+07,5700837,0
"59489",155288,1020,0.92775,"Eye in the Sky",18700837,1.3e+07,5700837,0
"59490",155288,1022,0.956,"Eye in the Sky",18700837,1.3e+07,5700837,0
"59491",155509,865,0.93425,"Mr. Right",25369,8e+06,-7974631,0
"59502",155583,115,0.942,"Miracles from Heaven",61693523,1.3e+07,48693523,0
"59503",155583,208,0.99525,"Miracles from Heaven",61693523,1.3e+07,48693523,0
"59504",155583,209,0.915,"Miracles from Heaven",61693523,1.3e+07,48693523,0
"59505",155583,374,0.91025,"Miracles from Heaven",61693523,1.3e+07,48693523,0
"59506",155583,388,0.9035,"Miracles from Heaven",61693523,1.3e+07,48693523,0
"59507",155583,442,0.99625,"Miracles from Heaven",61693523,1.3e+07,48693523,0
"59508",155583,579,0.9575,"Miracles from Heaven",61693523,1.3e+07,48693523,0
"59509",155583,847,0.90925,"Miracles from Heaven",61693523,1.3e+07,48693523,0
"59512",155659,110,0.95575,"Florence Foster Jenkins",27370107,2.9e+07,-1629893,0
"59513",155659,115,0.9475,"Florence Foster Jenkins",27370107,2.9e+07,-1629893,0
"59514",155659,133,0.93925,"Florence Foster Jenkins",27370107,2.9e+07,-1629893,0
"59515",155659,1047,0.9185,"Florence Foster Jenkins",27370107,2.9e+07,-1629893,0
"59516",155743,374,0.95075,"My Big Fat Greek Wedding 2",59573085,1.8e+07,41573085,0
"59517",155743,451,0.9365,"My Big Fat Greek Wedding 2",59573085,1.8e+07,41573085,0
"59518",155743,901,0.9825,"My Big Fat Greek Wedding 2",59573085,1.8e+07,41573085,0
"59519",155743,902,0.96725,"My Big Fat Greek Wedding 2",59573085,1.8e+07,41573085,0
"59520",155743,1102,0.90875,"My Big Fat Greek Wedding 2",59573085,1.8e+07,41573085,0
"59523",155820,230,0.97375,"Keanu",20566327,1.5e+07,5566327,0
"59524",155820,423,0.92175,"Keanu",20566327,1.5e+07,5566327,0
"59525",155820,510,0.914,"Keanu",20566327,1.5e+07,5566327,0
"59526",155820,1103,0.91925,"Keanu",20566327,1.5e+07,5566327,0
"59533",155874,3,0.99125,"Love & Friendship",14013564,3e+06,11013564,0
"59534",155874,259,0.93175,"Love & Friendship",14013564,3e+06,11013564,0
"59535",155874,574,0.93425,"Love & Friendship",14013564,3e+06,11013564,0
"59536",155874,774,0.93225,"Love & Friendship",14013564,3e+06,11013564,0
"59582",156609,230,0.9715,"Neighbors 2: Sorority Rising",55291815,3.5e+07,20291815,0
"59583",156609,451,0.9235,"Neighbors 2: Sorority Rising",55291815,3.5e+07,20291815,0
"59584",156609,901,0.9745,"Neighbors 2: Sorority Rising",55291815,3.5e+07,20291815,0
"59585",156609,902,0.965,"Neighbors 2: Sorority Rising",55291815,3.5e+07,20291815,0
"59586",156609,1103,0.93925,"Neighbors 2: Sorority Rising",55291815,3.5e+07,20291815,0
"59592",156726,522,0.98125,"Hush",13513622,0,13513622,0
"59593",156726,882,0.927,"Hush",13513622,0,13513622,0
"59594",156726,903,0.9185,"Hush",13513622,0,13513622,0
"59595",156726,999,0.94125,"Hush",13513622,0,13513622,0
"59596",156726,1000,0.9485,"Hush",13513622,0,13513622,0
"59597",156726,1020,0.974,"Hush",13513622,0,13513622,0
"59615",157122,133,0.9665,"The Man Who Knew Infinity",3866794,0,3866794,0
"59616",157122,135,0.95975,"The Man Who Knew Infinity",3866794,0,3866794,0
"59617",157122,323,0.929,"The Man Who Knew Infinity",3866794,0,3866794,0
"59618",157122,541,0.9295,"The Man Who Knew Infinity",3866794,0,3866794,0
"59619",157122,543,0.94025,"The Man Who Knew Infinity",3866794,0,3866794,0
"59620",157122,635,0.94425,"The Man Who Knew Infinity",3866794,0,3866794,0
"59621",157122,636,0.99275,"The Man Who Knew Infinity",3866794,0,3866794,0
"59622",157122,646,0.96525,"The Man Who Knew Infinity",3866794,0,3866794,0
"59623",157200,472,0.936,"Money Monster",41012075,2.7e+07,14012075,0
"59624",157200,525,0.926,"Money Monster",41012075,2.7e+07,14012075,0
"59627",157274,107,0.96975,"The Choice",18709066,0,18709066,0
"59628",157274,201,0.9395,"The Choice",18709066,0,18709066,0
"59629",157274,613,0.93,"The Choice",18709066,0,18709066,0
"59630",157274,614,0.91925,"The Choice",18709066,0,18709066,0
"59631",157274,863,0.9505,"The Choice",18709066,0,18709066,0
"59632",157274,864,0.972,"The Choice",18709066,0,18709066,0
"59633",157274,865,0.9165,"The Choice",18709066,0,18709066,0
"59634",157276,107,0.986,"Our Kind of Traitor",3152725,0,3152725,0
"59635",157276,361,0.989,"Our Kind of Traitor",3152725,0,3152725,0
"59636",157276,799,0.902,"Our Kind of Traitor",3152725,0,3152725,0
"59637",157276,869,0.91025,"Our Kind of Traitor",3152725,0,3152725,0
"59638",157276,896,0.95925,"Our Kind of Traitor",3152725,0,3152725,0
"59639",157276,960,0.958,"Our Kind of Traitor",3152725,0,3152725,0
"59640",157276,961,0.986,"Our Kind of Traitor",3152725,0,3152725,0
"59641",157296,29,0.93325,"Finding Dory",486295561,2e+08,286295561,0
"59642",157296,64,0.976,"Finding Dory",486295561,2e+08,286295561,0
"59643",157296,244,0.9895,"Finding Dory",486295561,2e+08,286295561,0
"59644",157296,374,0.907,"Finding Dory",486295561,2e+08,286295561,0
"59645",157296,397,0.90025,"Finding Dory",486295561,2e+08,286295561,0
"59646",157296,451,0.91325,"Finding Dory",486295561,2e+08,286295561,0
"59647",157296,643,0.9205,"Finding Dory",486295561,2e+08,286295561,0
"59648",157296,748,0.987,"Finding Dory",486295561,2e+08,286295561,0
"59649",157296,785,0.958,"Finding Dory",486295561,2e+08,286295561,0
"59650",157296,786,0.96725,"Finding Dory",486295561,2e+08,286295561,0
"59651",157296,901,0.94875,"Finding Dory",486295561,2e+08,286295561,0
"59652",157296,917,0.995,"Finding Dory",486295561,2e+08,286295561,0
"59653",157312,230,0.954,"The Boss",63034755,2.9e+07,34034755,0
"59660",157338,56,0.9475,"Free State of Jones",20758378,5e+07,-29241622,0
"59661",157338,214,0.99825,"Free State of Jones",20758378,5e+07,-29241622,0
"59662",157338,370,0.90075,"Free State of Jones",20758378,5e+07,-29241622,0
"59663",157338,508,0.981,"Free State of Jones",20758378,5e+07,-29241622,0
"59664",157338,509,0.985,"Free State of Jones",20758378,5e+07,-29241622,0
"59665",157338,898,0.93525,"Free State of Jones",20758378,5e+07,-29241622,0
"59666",157338,928,0.99125,"Free State of Jones",20758378,5e+07,-29241622,0
"59667",157338,1047,0.934,"Free State of Jones",20758378,5e+07,-29241622,0
"59668",157338,1065,0.967,"Free State of Jones",20758378,5e+07,-29241622,0
"59669",157340,64,0.95625,"The Angry Birds Movie",107509366,7.3e+07,34509366,0
"59670",157340,112,0.901,"The Angry Birds Movie",107509366,7.3e+07,34509366,0
"59671",157340,244,0.94275,"The Angry Birds Movie",107509366,7.3e+07,34509366,0
"59672",157340,589,0.9545,"The Angry Birds Movie",107509366,7.3e+07,34509366,0
"59673",157340,1075,0.96925,"The Angry Birds Movie",107509366,7.3e+07,34509366,0
"59683",157667,922,0.97325,"Mother's Day",32463917,2.5e+07,7463917,0
"59687",157699,251,0.9795,"Snowden",21587519,4e+07,-18412481,0
"59688",157699,361,0.972,"Snowden",21587519,4e+07,-18412481,0
"59689",157699,646,0.9355,"Snowden",21587519,4e+07,-18412481,0
"59690",157699,800,0.93775,"Snowden",21587519,4e+07,-18412481,0
"59691",157699,961,0.97525,"Snowden",21587519,4e+07,-18412481,0
"59692",157699,997,0.99475,"Snowden",21587519,4e+07,-18412481,0
"59693",157699,1047,0.90175,"Snowden",21587519,4e+07,-18412481,0
"59712",157961,52,0.94675,"Synchronicity",4267,0,4267,0
"59713",157961,192,0.92425,"Synchronicity",4267,0,4267,0
"59714",157961,280,0.9775,"Synchronicity",4267,0,4267,0
"59715",157961,419,0.933,"Synchronicity",4267,0,4267,0
"59716",157961,420,0.98525,"Synchronicity",4267,0,4267,0
"59717",157961,614,0.91325,"Synchronicity",4267,0,4267,0
"59718",157961,886,0.9835,"Synchronicity",4267,0,4267,0
"59719",157961,887,0.99325,"Synchronicity",4267,0,4267,0
"59720",157961,889,0.95975,"Synchronicity",4267,0,4267,0
"59721",157961,890,0.98525,"Synchronicity",4267,0,4267,0
"59722",157961,1028,0.98025,"Synchronicity",4267,0,4267,0
"59723",158238,230,0.954,"The Nice Guys",36261763,5e+07,-13738237,0
"59724",158238,268,0.943,"The Nice Guys",36261763,5e+07,-13738237,0
"59725",158238,289,0.95575,"The Nice Guys",36261763,5e+07,-13738237,0
"59726",158238,558,0.9155,"The Nice Guys",36261763,5e+07,-13738237,0
"59727",158238,612,0.9455,"The Nice Guys",36261763,5e+07,-13738237,0
"59728",158238,700,0.9495,"The Nice Guys",36261763,5e+07,-13738237,0
"59729",158260,107,0.92875,"A Hologram for the King",4198126,3e+07,-25801874,0
"59730",158528,914,0.99825,"The Shallows",55121623,1.7e+07,38121623,0
"59731",158528,998,0.9145,"The Shallows",55121623,1.7e+07,38121623,0
"59732",158528,1020,0.96175,"The Shallows",55121623,1.7e+07,38121623,0
"59733",158783,118,0.92475,"The Handmaiden",2005473,0,2005473,0
"59734",158783,212,0.951,"The Handmaiden",2005473,0,2005473,0
"59735",158783,240,0.92325,"The Handmaiden",2005473,0,2005473,0
"59736",158783,323,0.94225,"The Handmaiden",2005473,0,2005473,0
"59737",158783,360,0.925,"The Handmaiden",2005473,0,2005473,0
"59738",158783,634,0.93225,"The Handmaiden",2005473,0,2005473,0
"59739",158783,789,0.939,"The Handmaiden",2005473,0,2005473,0
"59740",158783,801,0.927,"The Handmaiden",2005473,0,2005473,0
"59741",158783,972,0.94925,"The Handmaiden",2005473,0,2005473,0
"59742",158783,981,0.92825,"The Handmaiden",2005473,0,2005473,0
"59743",158783,1051,0.95375,"The Handmaiden",2005473,0,2005473,0
"59744",158783,1070,0.92125,"The Handmaiden",2005473,0,2005473,0
"59745",158783,1090,0.91,"The Handmaiden",2005473,0,2005473,0
"59746",158783,1092,0.91725,"The Handmaiden",2005473,0,2005473,0
"59747",158813,29,0.9475,"Alice Through the Looking Glass",77042381,1.7e+08,-92957619,0
"59748",158813,371,0.9725,"Alice Through the Looking Glass",77042381,1.7e+08,-92957619,0
"59749",158813,377,0.9615,"Alice Through the Looking Glass",77042381,1.7e+08,-92957619,0
"59750",158813,378,0.95675,"Alice Through the Looking Glass",77042381,1.7e+08,-92957619,0
"59751",158830,107,0.976,"The BFG",55483770,1.4e+08,-84516230,0
"59752",158872,64,0.93075,"Sausage Party",97661826,1.9e+07,78661826,0
"59753",158872,230,0.927,"Sausage Party",97661826,1.9e+07,78661826,0
"59769",158966,204,0.9105,"Captain Fantastic",5875006,0,5875006,0
"59770",158966,375,0.92475,"Captain Fantastic",5875006,0,5875006,0
"59771",158966,376,0.90875,"Captain Fantastic",5875006,0,5875006,0
"59772",158966,606,0.91825,"Captain Fantastic",5875006,0,5875006,0
"59773",158966,758,0.90625,"Captain Fantastic",5875006,0,5875006,0
"59774",158972,323,0.95875,"Toni Erdmann",1478960,0,1478960,0
"59775",158972,383,0.9855,"Toni Erdmann",1478960,0,1478960,0
"59776",158972,610,0.94575,"Toni Erdmann",1478960,0,1478960,0
"59777",158972,640,0.9385,"Toni Erdmann",1478960,0,1478960,0
"59778",158972,753,0.96925,"Toni Erdmann",1478960,0,1478960,0
"59779",159061,522,0.91575,"The Wailing",785405,0,785405,0
"59780",159061,558,0.9025,"The Wailing",785405,0,785405,0
"59781",159077,670,0.9325,"The Meddler",4265673,3200000,1065673,0
"59794",159415,18,0.90425,"Swiss Army Man",4208879,3e+06,1208879,0
"59795",159415,297,0.91675,"Swiss Army Man",4208879,3e+06,1208879,0
"59796",159415,601,0.91325,"Swiss Army Man",4208879,3e+06,1208879,0
"59797",159415,610,0.98475,"Swiss Army Man",4208879,3e+06,1208879,0
"59798",159415,652,0.91575,"Swiss Army Man",4208879,3e+06,1208879,0
"59799",159415,742,0.9365,"Swiss Army Man",4208879,3e+06,1208879,0
"59800",159415,995,0.97125,"Swiss Army Man",4208879,3e+06,1208879,0
"59801",159415,996,0.90975,"Swiss Army Man",4208879,3e+06,1208879,0
"59802",159415,1104,0.98575,"Swiss Army Man",4208879,3e+06,1208879,0
"59810",159690,19,0.97375,"Teenage Mutant Ninja Turtles: Out of the Shadows",82051601,1.35e+08,-52948399,0
"59811",159690,406,0.919,"Teenage Mutant Ninja Turtles: Out of the Shadows",82051601,1.35e+08,-52948399,0
"59812",159690,688,0.91925,"Teenage Mutant Ninja Turtles: Out of the Shadows",82051601,1.35e+08,-52948399,0
"59813",159690,707,0.9915,"Teenage Mutant Ninja Turtles: Out of the Shadows",82051601,1.35e+08,-52948399,0
"59814",159690,901,0.91975,"Teenage Mutant Ninja Turtles: Out of the Shadows",82051601,1.35e+08,-52948399,0
"59815",159690,1018,0.9225,"Teenage Mutant Ninja Turtles: Out of the Shadows",82051601,1.35e+08,-52948399,0
"59816",159696,294,0.94525,"The Darkness",10732841,4e+06,6732841,0
"59817",159696,376,0.92825,"The Darkness",10732841,4e+06,6732841,0
"59818",159696,522,0.971,"The Darkness",10732841,4e+06,6732841,0
"59819",159696,991,0.98875,"The Darkness",10732841,4e+06,6732841,0
"59824",159755,230,0.96975,"Popstar: Never Stop Never Stopping",9393835,2e+07,-10606165,0
"59825",159755,373,0.903,"Popstar: Never Stop Never Stopping",9393835,2e+07,-10606165,0
"59826",159755,659,0.95075,"Popstar: Never Stop Never Stopping",9393835,2e+07,-10606165,0
"59827",159755,684,0.9785,"Popstar: Never Stop Never Stopping",9393835,2e+07,-10606165,0
"59828",159755,687,0.91875,"Popstar: Never Stop Never Stopping",9393835,2e+07,-10606165,0
"59829",159755,770,0.96925,"Popstar: Never Stop Never Stopping",9393835,2e+07,-10606165,0
"59830",159755,877,0.90175,"Popstar: Never Stop Never Stopping",9393835,2e+07,-10606165,0
"59846",159819,55,0.99175,"Life",63844974,8e+07,-16155026,0
"59847",159819,315,0.96875,"Life",63844974,8e+07,-16155026,0
"59848",159819,600,0.92675,"Life",63844974,8e+07,-16155026,0
"59849",159819,691,0.93475,"Life",63844974,8e+07,-16155026,0
"59850",159819,904,0.957,"Life",63844974,8e+07,-16155026,0
"59862",159858,267,0.937,"The Conjuring 2",102470008,4e+07,62470008,0
"59863",159858,294,0.92175,"The Conjuring 2",102470008,4e+07,62470008,0
"59864",159858,494,0.92575,"The Conjuring 2",102470008,4e+07,62470008,0
"59865",159858,522,0.98525,"The Conjuring 2",102470008,4e+07,62470008,0
"59866",159858,991,0.9795,"The Conjuring 2",102470008,4e+07,62470008,0
"59879",160080,849,0.939,"Ghostbusters",128344089,1.44e+08,-15655911,0
"59880",160080,1116,0.908,"Ghostbusters",128344089,1.44e+08,-15655911,0
"59882",160271,230,0.9535,"Central Intelligence",127440871,5e+07,77440871,0
"59883",160271,361,0.93275,"Central Intelligence",127440871,5e+07,77440871,0
"59888",160400,22,0.9005,"Genius",1358018,0,1358018,0
"59889",160400,107,0.9145,"Genius",1358018,0,1358018,0
"59890",160400,133,0.9875,"Genius",1358018,0,1358018,0
"59891",160400,135,0.936,"Genius",1358018,0,1358018,0
"59892",160400,341,0.916,"Genius",1358018,0,1358018,0
"59893",160400,1123,0.973,"Genius",1358018,0,1358018,0
"59894",160400,1124,0.9725,"Genius",1358018,0,1358018,0
"59895",160438,19,0.9795,"Jason Bourne",162434410,1.2e+08,42434410,0
"59896",160438,57,0.9445,"Jason Bourne",162434410,1.2e+08,42434410,0
"59897",160438,81,0.9945,"Jason Bourne",162434410,1.2e+08,42434410,0
"59898",160438,82,0.933,"Jason Bourne",162434410,1.2e+08,42434410,0
"59899",160438,83,0.9115,"Jason Bourne",162434410,1.2e+08,42434410,0
"59900",160438,183,0.965,"Jason Bourne",162434410,1.2e+08,42434410,0
"59901",160438,195,0.97075,"Jason Bourne",162434410,1.2e+08,42434410,0
"59902",160438,251,0.97125,"Jason Bourne",162434410,1.2e+08,42434410,0
"59903",160438,361,0.99375,"Jason Bourne",162434410,1.2e+08,42434410,0
"59904",160438,382,0.974,"Jason Bourne",162434410,1.2e+08,42434410,0
"59905",160438,406,0.97875,"Jason Bourne",162434410,1.2e+08,42434410,0
"59906",160438,447,0.90175,"Jason Bourne",162434410,1.2e+08,42434410,0
"59907",160438,897,0.90725,"Jason Bourne",162434410,1.2e+08,42434410,0
"59908",160438,955,0.96775,"Jason Bourne",162434410,1.2e+08,42434410,0
"59909",160438,960,0.9745,"Jason Bourne",162434410,1.2e+08,42434410,0
"59910",160438,961,0.99,"Jason Bourne",162434410,1.2e+08,42434410,0
"59911",160438,997,0.9745,"Jason Bourne",162434410,1.2e+08,42434410,0
"59913",160563,19,0.94125,"The Legend of Tarzan",126643061,1.8e+08,-53356939,0
"59914",160563,29,0.9465,"The Legend of Tarzan",126643061,1.8e+08,-53356939,0
"59915",160563,34,0.97425,"The Legend of Tarzan",126643061,1.8e+08,-53356939,0
"59916",160563,584,0.98975,"The Legend of Tarzan",126643061,1.8e+08,-53356939,0
"59920",160569,64,0.97775,"Ice Age: Collision Course",64063008,1.05e+08,-40936992,0
"59921",160569,244,0.952,"Ice Age: Collision Course",64063008,1.05e+08,-40936992,0
"59922",160569,406,0.96825,"Ice Age: Collision Course",64063008,1.05e+08,-40936992,0
"59923",160571,267,0.944,"Lights Out",67235683,4900000,62335683,0
"59924",160571,522,0.983,"Lights Out",67235683,4900000,62335683,0
"59925",160571,991,0.96575,"Lights Out",67235683,4900000,62335683,0
"59926",160573,322,0.97425,"Pete's Dragon",76204454,6.5e+07,11204454,0
"59927",160573,849,0.90775,"Pete's Dragon",76204454,6.5e+07,11204454,0
"59928",160644,68,0.91925,"Indignation",3399841,0,3399841,0
"59929",160644,580,0.9065,"Indignation",3399841,0,3399841,0
"59932",160710,1041,0.90625,"Absolutely Fabulous: The Movie",4750497,0,4750497,0
"59949",160954,555,0.94175,"Nerve",38562379,2e+07,18562379,0
"59950",160954,1012,0.90825,"Nerve",38562379,2e+07,18562379,0
"59951",160954,1014,0.90975,"Nerve",38562379,2e+07,18562379,0
"59952",160980,92,0.9385,"Sully",125070033,6e+07,65070033,0
"59953",160980,110,0.9905,"Sully",125070033,6e+07,65070033,0
"59954",160980,115,0.98475,"Sully",125070033,6e+07,65070033,0
"59955",160980,133,0.9345,"Sully",125070033,6e+07,65070033,0
"59956",160980,324,0.9635,"Sully",125070033,6e+07,65070033,0
